id,dataset,category,code,question,answer,prediction,accuracy,completeness,clarity,relevance
q1427,codeqa,How,@require context@pick context manager writerdef ec 2 instance create context instance uuid id None ec 2 instance ref models Instance Id Mapping ec 2 instance ref update {'uuid' instance uuid} if id is not None ec 2 instance ref update {'id' id} ec 2 instance ref save context session return ec 2 instance ref,How do ec2 compatible instance create ?,by provided uuid,@ec2 compatible instance create :,1,1,1,1
q1428,codeqa,Where,"def replacestrings source match re search 'var* \\w+ \\ \\["" *? ""\\] ' source re DOTALL if match varname strings match groups startpoint len match group 0 lookup strings split '"" ""' variable '%s[%%d]' % varname for index value in enumerate lookup source source replace variable % index '""%s""' % value return source[startpoint ]return source",Where do values replace ?,in source,values,1,1,1,1
q1429,codeqa,How,def test parse ave conditions parse config ave fname assert true len conditions 4,How do of parse ?,test,assert,1,1,1,1
q1434,codeqa,Where,def service start name r salt utils http query DETAILS['url'] + 'service/start/' + name decode type 'json' decode True return r['dict'],"Where does the code start a "" service "" ?",on the rest server,service,1,1,1,1
q1436,codeqa,Where,def copy globals source globs only names None ignore missing names False names to ignore dunder names to keep ' implements ' ' all ' ' imports ' cleanup globs True if only names if ignore missing names items k getattr source k NONE for k in only names else items k getattr source k for k in only names else items iteritems source dict copied []for key value in items if value is NONE continueif key in names to ignore continueif key startswith ' ' and key not in dunder names to keep continueglobs[key] valuecopied append key if cleanup globs if 'copy globals' in globs del globs['copy globals']return copied,Where did attributes define ?,in source,attributes,1,1,1,1
q1440,codeqa,How,def get command args zone get zone args project id args name if not zone print ' Zonenotfound 'else print ' Zone {} {} {}' format zone name zone dns name zone description,How does the code get a zone ?,by name,prints,1,1,1,1
q1441,codeqa,How,def prepare input source source base '' if isinstance source str source xmlreader Input Source source elif hasattr source 'read' f sourcesource xmlreader Input Source source set Byte Stream f if hasattr f 'name' source set System Id f name if source get Byte Stream is None sysid source get System Id basehead os path dirname os path normpath base sysidfilename os path join basehead sysid if os path isfile sysidfilename source set System Id sysidfilename f open sysidfilename 'rb' else source set System Id urllib parse urljoin base sysid f urllib request urlopen source get System Id source set Byte Stream f return source,By how much did inputsource object resolve ?,fully,None,1,1,1,1
q1442,codeqa,Where,def generate cache key request method headerlist key prefix ctx hashlib md 5 for header in headerlist value request META get header if value is not None ctx update force bytes value url hashlib md 5 force bytes iri to uri request build absolute uri cache key 'views decorators cache cache page %s %s %s %s' % key prefix method url hexdigest ctx hexdigest return i18 n cache key suffix request cache key,Where did the headers give ?,in the header list,views,1,1,1,1
q1451,codeqa,When,def utctz to altz utctz return -1 * int float utctz / 100 * 3600,When do we convert utctz to the timezone ?,in seconds,altz,1,1,1,1
q1457,codeqa,When,def c moves client cmds client exitsreturn 'look' if not cmds else cmds,When did room create ?,previously,None,1,1,1,1
q1460,codeqa,Where,def make exchange func a b updates Ordered Dict updates[a] bupdates[b] af function [] updates updates return f,Where is f a theano function ?,where,f,1,1,1,1
q1469,codeqa,Where,def wrap instance event prefix @utils expects func args 'instance' def helper function @functools wraps function def decorated function self context *args **kwargs wrapped func safe utils get wrapped function function keyed args inspect getcallargs wrapped func self context *args **kwargs instance uuid keyed args['instance']['uuid']event name '{ 0 } {1 }' format prefix function name with Event Reporter context event name instance uuid return function self context *args **kwargs return decorated functionreturn helper,Where did the event take ?,on the instance,Event,1,1,1,1
q1478,codeqa,Where,def enabled name **kwargs fmri cmd '/usr/bin/svcs-H-o FMRI{ 0 }' format name fmri salt ['cmd run'] fmri cmd python shell False cmd '/usr/sbin/svccfg-s{ 0 }listpropgeneral/enabled' format fmri comps salt ['cmd run'] cmd python shell False split if comps[ 2 ] 'true' return Trueelse return False,Where did the named service start ?,on boot cli example,TRUE,1,1,1,1
q1479,codeqa,For what purpose,def enabled name **kwargs fmri cmd '/usr/bin/svcs-H-o FMRI{ 0 }' format name fmri salt ['cmd run'] fmri cmd python shell False cmd '/usr/sbin/svccfg-s{ 0 }listpropgeneral/enabled' format fmri comps salt ['cmd run'] cmd python shell False split if comps[ 2 ] 'true' return Trueelse return False,For what purpose is the named service enabled ?,to start on boot cli example,TRUE,1,1,1,1
q1482,codeqa,How,def mounted processing device key net metadata dev path utils make dev path device partition 1 with utils tempdir as tmpdir err mount filesystem dev path tmpdir if not err try if not agent find guest agent tmpdir vfs vfsimpl VFS Local FS imgmodel Local File Image None imgmodel FORMAT RAW imgdir tmpdir LOG info LI ' Manipulatinginterfacefilesdirectly' disk inject data into fs vfs key net metadata None None finally utils execute 'umount' dev path run as root True else LOG info LI ' Failedtomountfilesystem expectedfornon-linuxinstances %s' err,How does callback run ?,with the image vdi attached,None,1,1,1,1
q1483,codeqa,Where,"def percent args None if grains ['kernel'] ' Linux' cmd 'df-P'elif grains ['kernel'] ' Open BSD' cmd 'df-k P'else cmd 'df'ret {}out salt ['cmd run'] cmd python shell False splitlines for line in out if not line continueif line startswith ' Filesystem' continuecomps line split while not comps[ 1 ] isdigit comps[ 0 ] '{ 0 }{ 1 }' format comps[ 0 ] comps[ 1 ] comps pop 1 try if grains ['kernel'] ' Darwin' ret[comps[ 8 ]] comps[ 4 ]else ret[comps[ 5 ]] comps[ 4 ]except Index Error log error ' Problemparsingdiskusageinformation' ret {}if args and args not in ret log error "" Problemparsingdiskusageinformation Partition'{ 0 }'doesnotexist "" format args ret {}elif args return ret[args]return ret",Where did volumes mount ?,on this minion cli example,None,1,1,1,1
q1484,codeqa,How,@gen enginedef List Recursively store pattern callback results yield gen Task List All Keys store prefix Prefix From Pattern pattern callback results,How do all files matching pattern list ?,recursively,Yields,1,1,1,1
q1485,codeqa,When,def parse tadm weights paramfile weights []for line in paramfile weights append float line strip return numpy array weights u'd',When did by tadm generate the stdout output ?,when training a model,stdout,1,1,1,1
q1486,codeqa,When,def profile TP tp Class tp Dim n Runs tp tp Class number Of Cols tp Dim data numpy random randint 0 2 [tp Dim n Runs] astype 'float 32 ' for i in xrange n Runs d data[ i]tp compute d True,When does the code profiling performance of temporalpooler order ?,by cumulative time,When,1,1,1,1
q1491,codeqa,For what purpose,"def write docstringdict filename 'turtle docstringdict' docsdict {}for methodname in tg screen functions key ' Screen ' + methodname docsdict[key] eval key doc for methodname in tg turtle functions key ' Turtle ' + methodname docsdict[key] eval key doc with open '%s py' % filename 'w' as f keys sorted [x for x in docsdict keys if x split ' ' [1 ] not in alias list ] f write 'docsdict {\n\n' for key in keys[ -1 ] f write '%s \n' % repr key f write '""""""%s\n"""""" \n\n' % docsdict[key] key keys[ -1 ]f write '%s \n' % repr key f write '""""""%s\n""""""\n\n' % docsdict[key] f write '}\n' f close",For what purpose do docstring - dictionary write ?,to file,docsdict,1,1,1,1
q1492,codeqa,For what purpose,"def write docstringdict filename 'turtle docstringdict' docsdict {}for methodname in tg screen functions key ' Screen ' + methodname docsdict[key] eval key doc for methodname in tg turtle functions key ' Turtle ' + methodname docsdict[key] eval key doc with open '%s py' % filename 'w' as f keys sorted [x for x in docsdict keys if x split ' ' [1 ] not in alias list ] f write 'docsdict {\n\n' for key in keys[ -1 ] f write '%s \n' % repr key f write '""""""%s\n"""""" \n\n' % docsdict[key] key keys[ -1 ]f write '%s \n' % repr key f write '""""""%s\n""""""\n\n' % docsdict[key] f write '}\n' f close",For what purpose do docstring - dictionary create ?,to file,docs,1,1,1,1
q1495,codeqa,Where,@receiver Signal Handler course published def listen for course publish sender course key **kwargs course modulestore get course course key if course try deadline Verification Deadline objects get course key course key if not deadline deadline is explicit and deadline deadline course end Verification Deadline set deadline course key course end except Object Does Not Exist Verification Deadline set deadline course key course end,Where has a course been published ?,in studio,course,1,1,1,1
